"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","NOx_Conc_mgL","NOx_Conc_uM","NOx_Conc_Flag","NOx_QAQC_Flag","NH3_Conc_mgL","NH3_Conc_uM","NH3_Conc_Flag","NH3_QAQC_Flag","PO4_Conc_mgL","PO4_Conc_uM","PO4_Conc_Flag","PO4_QAQC_Flag","Analysis_rundate","Run_notes","Field_notes","Date"
"415","COMPASS: Synoptic","CB","SWH","WC","C",10,"SWH_202308_WC_LysC_10cm",2023,8,23,NA,NA,0.005613,0.40073679025038,"bdl",NA,0.05846,4.17371686407219,"Within_Range",NA,0.081402,2.62809535373843,"Within_Range","PO4 dups out of range","01/22/2024","NH3 peCheck is out of range, but other run metrics are good,
  so we are accepting this run.",NA,2023-08-23
"416","COMPASS: Synoptic","CB","SWH","WC","C",20,"SWH_202308_WC_LysC_20cm",2023,8,23,NA,NA,0.003488,0.249023681523842,"bdl",NA,0.022033,1.57303290568085,"Within_Range",NA,0.010014,0.323305900006593,"Within_Range","PO4 dups out of range","01/22/2024","NH3 peCheck is out of range, but other run metrics are good,
  so we are accepting this run.",NA,2023-08-23
"417","COMPASS: Synoptic","CB","SWH","WC","C",45,"SWH_202308_WC_LysC_45cm",2023,8,23,NA,NA,0.002722,0.194335567978182,"bdl",NA,0.046207,3.29892123055395,"Within_Range",NA,0.061403,1.98241983004841,"Within_Range","PO4 dups out of range","01/22/2024","NH3 peCheck is out of range, but other run metrics are good,
  so we are accepting this run.",NA,2023-08-23
"418","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202309_SW_A",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"419","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202309_SW_B",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"420","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202309_SW_C",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"421","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202309_TR_LysA_20cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"422","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202309_TR_LysA_45cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"423","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202309_TR_LysB_10cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"424","COMPASS: Synoptic","CB","GCW","TR","B",20,"GCW_202309_TR_LysB_20cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"425","COMPASS: Synoptic","CB","GCW","TR","B",45,"GCW_202309_TR_LysB_45cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"426","COMPASS: Synoptic","CB","GCW","TR","C",10,"GCW_202309_TR_LysC_10cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"427","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202309_TR_LysC_20cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"428","COMPASS: Synoptic","CB","GCW","TR","C",45,"GCW_202309_TR_LysC_45cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"429","COMPASS: Synoptic","CB","GCW","WC","A",10,"GCW_202309_WC_LysA_10cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"430","COMPASS: Synoptic","CB","GCW","WC","A",20,"GCW_202309_WC_LysA_20cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"431","COMPASS: Synoptic","CB","GCW","WC","A",45,"GCW_202309_WC_LysA_45cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"432","COMPASS: Synoptic","CB","GCW","WC","B",10,"GCW_202309_WC_LysB_10cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"433","COMPASS: Synoptic","CB","GCW","WC","B",20,"GCW_202309_WC_LysB_20cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"434","COMPASS: Synoptic","CB","GCW","WC","B",45,"GCW_202309_WC_LysB_45cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"435","COMPASS: Synoptic","CB","GCW","WC","C",10,"GCW_202309_WC_LysC_10cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"436","COMPASS: Synoptic","CB","GCW","WC","C",20,"GCW_202309_WC_LysC_20cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"437","COMPASS: Synoptic","CB","GCW","WC","C",45,"GCW_202309_WC_LysC_45cm",2023,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-12
"438","COMPASS: Synoptic","CB","GWI","SW","A",0,"GWI_202309_SW_A",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"439","COMPASS: Synoptic","CB","GWI","SW","B",0,"GWI_202309_SW_B",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"440","COMPASS: Synoptic","CB","GWI","SW","C",0,"GWI_202309_SW_C",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"441","COMPASS: Synoptic","CB","GWI","TR","A",10,"GWI_202309_TR_LysA_10cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"442","COMPASS: Synoptic","CB","GWI","TR","A",20,"GWI_202309_TR_LysA_20cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"443","COMPASS: Synoptic","CB","GWI","TR","B",10,"GWI_202309_TR_LysB_10cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"444","COMPASS: Synoptic","CB","GWI","TR","B",20,"GWI_202309_TR_LysB_20cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"445","COMPASS: Synoptic","CB","GWI","TR","B",45,"GWI_202309_TR_LysB_45cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"446","COMPASS: Synoptic","CB","GWI","TR","C",10,"GWI_202309_TR_LysC_10cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"447","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202309_TR_LysC_20cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"448","COMPASS: Synoptic","CB","GWI","UP","A",20,"GWI_202309_UP_LysA_20cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"449","COMPASS: Synoptic","CB","GWI","UP","A",45,"GWI_202309_UP_LysA_45cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"450","COMPASS: Synoptic","CB","GWI","UP","B",10,"GWI_202309_UP_LysB_10cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"451","COMPASS: Synoptic","CB","GWI","UP","B",20,"GWI_202309_UP_LysB_20cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"452","COMPASS: Synoptic","CB","GWI","UP","C",10,"GWI_202309_UP_LysC_10cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"453","COMPASS: Synoptic","CB","GWI","UP","C",20,"GWI_202309_UP_LysC_20cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"454","COMPASS: Synoptic","CB","GWI","WC","A",10,"GWI_202309_WC_LysA_10cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"455","COMPASS: Synoptic","CB","GWI","WC","A",20,"GWI_202309_WC_LysA_20cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"456","COMPASS: Synoptic","CB","GWI","WC","A",45,"GWI_202309_WC_LysA_45cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"457","COMPASS: Synoptic","CB","GWI","WC","B",10,"GWI_202309_WC_LysB_10cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"458","COMPASS: Synoptic","CB","GWI","WC","B",20,"GWI_202309_WC_LysB_20cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"459","COMPASS: Synoptic","CB","GWI","WC","B",45,"GWI_202309_WC_LysB_45cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"460","COMPASS: Synoptic","CB","GWI","WC","C",10,"GWI_202309_WC_LysC_10cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"461","COMPASS: Synoptic","CB","GWI","WC","C",20,"GWI_202309_WC_LysC_20cm",2023,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-21
"462","COMPASS: Synoptic","CB","MSM","SW","A",0,"MSM_202309_SW_A",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"463","COMPASS: Synoptic","CB","MSM","SW","B",0,"MSM_202309_SW_B",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"464","COMPASS: Synoptic","CB","MSM","SW","C",0,"MSM_202309_SW_C",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"465","COMPASS: Synoptic","CB","MSM","TR","A",10,"MSM_202309_TR_LysA_10cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"466","COMPASS: Synoptic","CB","MSM","TR","A",20,"MSM_202309_TR_LysA_20cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"467","COMPASS: Synoptic","CB","MSM","TR","A",45,"MSM_202309_TR_LysA_45cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"468","COMPASS: Synoptic","CB","MSM","TR","B",10,"MSM_202309_TR_LysB_10cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"469","COMPASS: Synoptic","CB","MSM","TR","B",20,"MSM_202309_TR_LysB_20cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"470","COMPASS: Synoptic","CB","MSM","TR","B",45,"MSM_202309_TR_LysB_45cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"471","COMPASS: Synoptic","CB","MSM","TR","C",10,"MSM_202309_TR_LysC_10cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"472","COMPASS: Synoptic","CB","MSM","TR","C",20,"MSM_202309_TR_LysC_20cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"473","COMPASS: Synoptic","CB","MSM","TR","C",45,"MSM_202309_TR_LysC_45cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"474","COMPASS: Synoptic","CB","MSM","UP","B",10,"MSM_202309_UP_LysB_10cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"475","COMPASS: Synoptic","CB","MSM","UP","B",45,"MSM_202309_UP_LysB_45cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"476","COMPASS: Synoptic","CB","MSM","UP","C",10,"MSM_202309_UP_LysC_10cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"477","COMPASS: Synoptic","CB","MSM","UP","C",20,"MSM_202309_UP_LysC_20cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"478","COMPASS: Synoptic","CB","MSM","WC","A",10,"MSM_202309_WC_LysA_10cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"479","COMPASS: Synoptic","CB","MSM","WC","A",20,"MSM_202309_WC_LysA_20cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
"480","COMPASS: Synoptic","CB","MSM","WC","A",45,"MSM_202309_WC_LysA_45cm",2023,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2024","This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA,2023-09-14
