RUNSTARTED,1655221488,6/14/2022 11:44,,,Conc,Abs,,Dil,,,,,,
AUTODILUTION,ADDED,1655344571,,,,,,,,,,,,
RESULT,45,C13,Duplicate,104,0.803074,0.342007,0,0,0,512,mg P/L,o-PHOS 0.3,1655344652,6/15/2022 21:57
QCPRORESULT,DUPLICATE,0.483041,1655344652,,,,,,,,,,,
QCPRODECISION,IN,1655344652,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655344654,,,,,,,,,,,,
AUTODILUTION,ADDED,1655344654,,,,,,,,,,,,
RESULT,46,U42,Matrix_Check_10ppt_A,105,0.002473,0.001148,0,0,0,512,mg P/L,o-PHOS 0.3,1655344735,6/15/2022 21:58
RESULT,46,C14,Auto Spike,106,0.110938,0.045912,0,0,0,512,mg P/L,o-PHOS 0.3,1655344817,6/15/2022 22:00
QCPRORESULT,AUTO SPIKE,71.358582,1655344817,,,,,,,,,,,
QCPRODECISION,IN,1655344817,,,,,,,,,,,,
RESULT,-3,C11,0.15 mg/L,107,0.134489,0.057355,0,0,0,512,mg P/L,o-PHOS 0.3,1655344900,6/15/2022 22:01
QCPRORESULT,NORMAL,0.000511,1655344900,,,,,,,,,,,
QCPRODECISION,OUT,1655344900,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655344900,,,,,,,,,,,,
RESULT,-3,C12,Blank,108,0.001818,0.00087,0,0,0,512,mg P/L,o-PHOS 0.3,1655344983,6/15/2022 22:03
QCPRORESULT,NORMAL,0,1655344983,,,,,,,,,,,
QCPRODECISION,IN,1655344983,,,,,,,,,,,,
RESULT,47,U43,Matrix_Check_10ppt_B,109,0.003053,0.001395,0,0,0,512,mg P/L,o-PHOS 0.3,1655345067,6/15/2022 22:04
RESULT,47,C14,Auto Spike,110,0.113617,0.047018,0,0,0,512,mg P/L,o-PHOS 0.3,1655345148,6/15/2022 22:05
QCPRORESULT,AUTO SPIKE,72.739075,1655345148,,,,,,,,,,,
QCPRODECISION,IN,1655345148,,,,,,,,,,,,
RESULT,48,U44,Matrix_Check_20ppt_A,111,0.001396,0.00069,0,0,0,530,mg P/L,o-PHOS 0.3,1655345231,6/15/2022 22:07
RESULT,48,C14,Auto Spike,112,0.11065,0.045793,0,0,0,512,mg P/L,o-PHOS 0.3,1655345313,6/15/2022 22:08
QCPRORESULT,AUTO SPIKE,71.877708,1655345313,,,,,,,,,,,
QCPRODECISION,IN,1655345313,,,,,,,,,,,,
RESULT,49,U45,Matrix_Check_20ppt_B,113,0.001311,0.000654,0,0,0,530,mg P/L,o-PHOS 0.3,1655345352,6/15/2022 22:09
RESULT,49,C14,Auto Spike,114,0.109438,0.045293,0,0,0,512,mg P/L,o-PHOS 0.3,1655345432,6/15/2022 22:10
QCPRORESULT,AUTO SPIKE,71.136322,1655345432,,,,,,,,,,,
QCPRODECISION,IN,1655345432,,,,,,,,,,,,
RESULT,50,U46,GCrew_UP_LysA_10cm,115,1.161427,0.494578,0,0,0,531,mg P/L,o-PHOS 0.3,1655345512,6/15/2022 22:11
AUTODILUTION,APPROVED,1655345512,,,,,,,,,,,,
AUTODILUTION,ADDED,1655345512,,,,,,,,,,,,
RESULT,50,C13,Duplicate,116,1.269339,0.540522,0,0,0,512,mg P/L,o-PHOS 0.3,1655345592,6/15/2022 22:13
QCPRORESULT,DUPLICATE,8.87882,1655345592,,,,,,,,,,,
QCPRODECISION,IN,1655345592,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655345594,,,,,,,,,,,,
AUTODILUTION,ADDED,1655345594,,,,,,,,,,,,
RESULT,50,C14,Auto Spike,117,0.59783,0.246996,0,0,0,512,mg P/L,o-PHOS 0.3,1655345672,6/15/2022 22:14
QCPRORESULT,AUTO SPIKE,-370.787811,1655345672,,,,,,,,,,,
QCPRODECISION,OUT,1655345672,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655345672,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655345674,,,,,,,,,,,,
AUTODILUTION,ADDED,1655345674,,,,,,,,,,,,
RESULT,-3,C11,0.15 mg/L,118,0.133874,0.057093,0,0,0,512,mg P/L,o-PHOS 0.3,1655345752,6/15/2022 22:15
QCPRORESULT,NORMAL,0.001126,1655345752,,,,,,,,,,,
QCPRODECISION,OUT,1655345752,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655345752,,,,,,,,,,,,
RESULT,-3,C12,Blank,119,0.002042,0.000965,0,0,0,512,mg P/L,o-PHOS 0.3,1655345832,6/15/2022 22:17
QCPRORESULT,NORMAL,0,1655345832,,,,,,,,,,,
QCPRODECISION,IN,1655345832,,,,,,,,,,,,
